business_id,attributes.RestaurantsTakeOut,attributes.GoodForKids,postal_code,categories,attributes.RestaurantsPriceRange2,attributes.WiFi,attributes.RestaurantsDelivery,stars
WBV6bFgeXbW3voyrHda6wg,True,True,V5A 4R4,"Health Markets, Breakfast & Brunch, Restaurants, Caterers, Specialty Food, Coffee & Tea, Sandwiches, Event Planning & Services, Food",2,no,True,3.5
jywBL3PuFsSJaPsswnRhfg,True,False,V6B 2K8,"Restaurants, Canadian (New), Music Venues, Lounges, Bars, Nightlife, Arts & Entertainment, American (New), Southern",2,free,False,4.0
flST_0gcqYA9OkwmiCef_g,True,True,V6H 1H4,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants",1,free,True,2.5
uSBXVxeqzU6g9Gp_0xtqng,True,False,V7L 0B9,"Seafood, Restaurants, Canadian (New)",2,free,False,3.0
BUFt4lRzuOWUmqHBtv7AmQ,True,True,V6E 1B2,"Food, Italian, Specialty Food, Restaurants, Bars, Nightlife",2,free,False,4.0
Hr5sm6NpE6K-98PrqHksbQ,True,True,V7E 3A2,"Restaurants, Persian/Iranian, Middle Eastern",2,free,True,4.5
MczQsDyO6htU-KW8sCbqQA,False,False,V6Z 1W5,"Italian, Restaurants",3,no,False,4.0
cO0rW1Nq5X3DyDiFN2EzgQ,True,True,V5R 5J3,"Restaurants, Food, Fast Food, Ice Cream & Frozen Yogurt",1,no,True,2.5
nwwFLvSaUHEagSi1MSjqRA,True,True,V6C 0C3,"Comfort Food, Restaurants",2,free,False,4.0
IVf2bgjf1dYff_x0EnWg1A,True,True,V7M 2K3,"Indian, Pakistani, Restaurants",2,free,True,4.5
8n9h6Tv0f3Suic1mw2mqJQ,True,True,V5G 3E3,"Coffee & Tea, Food, Cafes, Restaurants",2,free,True,3.0
_d567RxBRGjQhPehLWgAYA,True,True,V3N 4R7,"Restaurants, Korean",2,free,True,3.5
zu75Z-8S_L3vA9Ew3ixOzg,True,True,V5C,"Restaurants, Pizza",2,free,True,3.5
qo1TSU7cv4lO7Tt_Rk1Kng,True,True,V6X 0M6,"Pizza, Restaurants",1,free,True,2.0
3r3RHfuLPgRSiRkp5udXSw,True,True,V6B 0R3,"Restaurants, Honey, Breakfast & Brunch, Canadian (New), Nightlife, Lounges, Bars, Food, Juice Bars & Smoothies",2,free,True,3.5
v8zJslJaR8BGKM1snlwNlw,True,True,V6R 2B1,"Japanese, Restaurants, Sushi Bars",1,no,True,3.5
VyyhY2ZUYrw21lAuksrrjA,True,True,V3R 1J8,"Steakhouses, Bars, Nightlife, Restaurants, Lounges, American (Traditional), Canadian (New)",2,no,False,3.0
IKWsLkiJLA4YwiIoxnaZaQ,True,True,V6B 1K6,"Vegetarian, Mediterranean, Middle Eastern, Restaurants, Lebanese",2,no,True,4.0
GZJjeRDVzju0myQy2soBog,True,True,V6X 4A8,"Cafes, Chinese, Restaurants",1,free,False,2.5
iONl1L8eLbLmZFENHae41Q,True,True,V7E 6K7,"Seafood, Bars, Nightlife, Restaurants",2,free,False,2.5
70D_rxm388HaD2qMTB59xw,False,False,V6C 1P7,"Restaurants, Canadian (New), Event Planning & Services, Venues & Event Spaces, Caterers",4,free,False,4.0
Dasi6G7bPTMv4k0hPp5MVA,True,True,V5C 3Y6,"Japanese, Restaurants, Sushi Bars",2,no,False,3.0
w4akEdaAoTT-bIgStOqeng,True,True,V6Z 1Y9,"Bistros, Comfort Food, Restaurants",2,free,True,4.0
GRPIHpmi3-ggBKkGHJ1ulQ,False,False,V7B 1Y7,"Restaurants, Bars, Nightlife, Wine Bars, Tapas/Small Plates",3,free,False,3.5
HrmXBx51bAXftEMAJy0iew,True,True,V6Z 1T9,"Restaurants, Food, Salad, Sandwiches, Fast Food, Soup",1,free,True,4.0
hEiDUGZ-hvUEDSXNaqmEMw,True,True,V5P 3W2,"Fast Food, Restaurants, Food, Burgers, Coffee & Tea",1,free,True,1.5
Oh1WBZjPb-Usaop7HYSapA,True,True,V3E 2Y6,"Restaurants, Coffee & Tea, Food, Pizza, Sandwiches",2,paid,True,4.5
23kN4XJq0TtubaPyqTMmMA,True,True,V5L 1V6,"Canadian (New), Mexican, Restaurants",2,no,False,4.0
0y0v6OSxSsF9rakRsAQFdw,True,False,V6X 0J8,"Pizza, Restaurants",4,free,True,3.5
GBU_WPK52yMTis6KSAjHXg,True,True,V3H 1Y6,"Coffee & Tea, Mexican, Restaurants, Food, Cafes",2,free,True,4.0
WtFZMgqitACFY1shVJ4aLQ,True,True,V7A 1N6,"Restaurants, Sushi Bars, Japanese, Soup",2,no,False,2.5
MQK-AA9xOFFLKBfd7bVSZw,True,False,V5T 1A7,"Restaurants, Tours, Food, Canadian (New), Breweries, Hotels & Travel, Beer Bar, Nightlife, Bars, Beer Tours",2,free,False,4.0
RR6KQAb-386ZDvtMWP2xoQ,True,True,V6M 1Y7,"Seafood, Food, Restaurants, Fish & Chips, Event Planning & Services, Specialty Food, Caterers, Canadian (New)",2,free,False,3.5
8k45c7s7ChGJE_R_jLt18g,True,True,V5N 4A4,"Delis, Food, Ethnic Food, Specialty Food, Restaurants, Sandwiches, Delicatessen",1,no,False,4.5
4BmWp0P2XsYIsZBCgL09xw,True,True,V3T 4G1,"Restaurants, Indian",2,no,True,3.0
4YdKRgqKbijwJITzLufebg,True,False,V3T 1W9,"Fast Food, Bakeries, Afghan, Restaurants, Food",2,free,True,4.0
iEW8828ZvXefWYLqzQdsrA,True,True,V6Z 2V4,"Food, Bakeries, Coffee & Tea, Breakfast & Brunch, Restaurants, Cafes, Italian, Pizza",2,no,True,3.5
o9Yb_pAZVQn1pDLbRP8MzQ,True,True,V7T 2W4,"Greek, Fast Food, Restaurants",1,no,False,1.5
7Jv_ADkNZ-YppUJemUW4uQ,True,True,V3M 0C6,"Restaurants, Burgers, Breakfast & Brunch, Fast Food",1,free,True,2.5
LblQ3qXp42kKgOucB45qHA,False,False,V6A 1E7,"Sushi Bars, Cocktail Bars, Canadian (New), Restaurants, Bars, Mexican, Japanese, American (New), Lounges, Tapas Bars, Nightlife",2,no,False,3.5
9v0Iz8rR1-CK3GumfuSwgw,True,True,V3T 2V4,"Restaurants, Mexican",1,free,True,3.5
ADl4syaIa_ruXpu5T-g7OA,True,False,V6X 4B4,"Coffee & Tea, Cafes, Food, Restaurants",2,free,False,3.5
chucQ4h98spUmknWQHJ6lA,True,True,V6X 2C4,"Juice Bars & Smoothies, Desserts, Food, Restaurants, Coffee & Tea, Bubble Tea, Cafes",2,free,True,4.0
wkYKsZ138ibaChNqCP3nzQ,True,False,V6E 1C2,"Nightlife, Restaurants, Pubs, Canadian (New), Bars",1,no,False,2.5
IHaIO0NWY9JUMdXaCEx1yg,True,True,V5S 4W2,"Japanese, Sushi Bars, Restaurants",2,free,False,3.0
a_AL-ziUlZYPcFIqO7m9Zw,True,True,V3J 3X4,"Pizza, Restaurants",2,free,True,4.0
xfK7GMSeu_Eemmlezf5oTg,True,True,V5H 4P1,"Vietnamese, Restaurants",1,no,False,2.5
KedUavOevU1AXfHC_aTH9A,True,True,V6Z 1X6,"Sushi Bars, Korean, Barbeque, Japanese, Restaurants",2,no,False,3.0
r9QY0O6z7GpSz-j9rFnOug,True,True,V6X 4C4,"Burgers, Fast Food, Restaurants",1,free,True,2.5
3nE3XXm4XlpM8kJE4brthA,True,True,V7E 1J5,"Food, Chinese, Restaurants",1,no,True,3.5
ykvUAL8H4EqcvwcbtmOLfA,True,True,V5H 2Y4,"Restaurants, Pizza",2,no,True,4.5
hLNi4GoBV01WkoaQswrT2w,True,True,V3R 1M7,"Thai, Restaurants, Singaporean, Malaysian",2,free,True,4.0
FkonXltGdUD7UehIN-0Zrg,True,True,V6X 3Y2,"Restaurants, Asian Fusion, Chinese",1,free,False,4.0
kDngP9_faKpmgLAr3JVvoA,True,True,V6P 4Z5,"Cafes, Bubble Tea, Desserts, Restaurants, Food, Coffee & Tea, Taiwanese",1,free,True,4.5
AEyYLMPjnFWybOmD81pufg,True,True,V6Z 1L4,"Restaurants, Mexican",2,no,True,4.5
lSSffQdr913ki1x48jNFbA,True,True,V5L 1T3,"Restaurants, Chinese, Seafood, Dim Sum",2,free,False,3.0
D1gkF04qqIz0nrrVmCF6ug,True,True,V6J 1M4,"Restaurants, Noodles, Ramen, Japanese",2,free,False,4.0
8GSg9GAax8rRmBCij1aneA,True,True,V5Z 1G8,"Restaurants, Vegetarian, Vegan",2,free,True,4.0
YWXLgIw-7T1hkv2XNVcFEg,True,True,V7G 2C1,"Japanese, Food, Sushi Bars, Restaurants",2,free,False,3.5
H2o7vtxgCXbgWaCHo9P1dg,True,True,V7B 1B4,"Restaurants, Burgers, Fast Food, Food, Coffee & Tea",1,free,True,2.5
rDvjCzZB_HsPbCfKIyMdTw,True,True,V7C 5J9,"American (Traditional), Restaurants",1,no,False,3.0
FAsdgKrEATZQZDb2V4Vklg,True,True,V5V 4E9,"Vegetarian, Chinese, Restaurants, Thai",2,free,True,4.0
rNNb7vUPlyk2vBnVsEUWKg,False,True,V5V 3R9,"Restaurants, Wine Bars, Italian, Bars, Nightlife",3,free,False,4.0
4EeVTOdvsAX2-vawTQQUdg,False,False,V7N 3N9,"Bars, Burgers, Food, Nightlife, Restaurants",2,free,False,4.0
DspoXHkWy3ffcsYXaakj_g,True,True,V5Y 2B1,"Taiwanese, Tea Rooms, Food, Bubble Tea, Restaurants, Coffee & Tea",2,free,False,2.5
agMh6QkfpjAxmu0O5fnNPQ,True,True,V6K 1R2,"Coffee & Tea, French, Restaurants, Vietnamese, Cafes, Food, Breakfast & Brunch",2,no,False,4.0
9yVdZHqGclsEkYLlmKdBpA,True,True,V5X 3J3,"Indian, Restaurants",2,no,True,3.0
dbcJbB9RT__Z1k09caYDiQ,True,True,V3K 1C9,"Restaurants, Italian",2,no,True,3.5
A-DqrLQRMFRsQybEl4y9AA,True,True,V6X 1J8,"Restaurants, Taiwanese",2,free,False,3.0
JAFS7Giv_Ro-5J5huntu7g,True,True,V5C 6N4,"Restaurants, Bars, Nightlife, Cocktail Bars, American (New), Comfort Food, Canadian (New)",2,free,True,3.5
OawI7zX44St4Pmg0Jq4Org,True,True,V7M 1A9,"Organic Stores, Music Venues, Nightlife, Food, Juice Bars & Smoothies, Live/Raw Food, Restaurants, Arts & Entertainment, Vegan",2,free,True,4.0
hupx8IMu-7CDdV0sWC9BHw,True,True,V6B 1V5,"Ethnic Food, Restaurants, Food, Korean, Specialty Food",1,free,True,3.5
wo0eSuhupn55xCX3sAxlew,True,True,V7B 0A4,"Food, Coffee & Tea, Restaurants, Delis",1,free,False,2.0
ZRrmQH6hOkMYqgrIE1VfMA,True,True,V3H 2B3,"Caribbean, Indian, Restaurants",2,no,False,4.5
88nHrUEpKZEajjdza_bGeA,True,True,V3C 2A5,"Breakfast & Brunch, Restaurants",1,no,True,4.0
Fmajg9ozOgKsbYeQC3rdSw,True,True,V4E 3G3,"Sandwiches, Health & Medical, Food, Grocery, Delis, Pharmacy, Restaurants",2,free,False,3.0
CcNjx7Y8fWhuApJa2cY56w,True,True,V6G 1C3,"Food, Desserts, Coffee & Tea, Sandwiches, Bakeries, Juice Bars & Smoothies, Restaurants",1,free,True,4.0
L5xEQDfToCG5hA9o5VtKNQ,False,False,V5V 3P5,"Bars, Nightlife, Cocktail Bars, Vegan, Canadian (New), Restaurants, Gluten-Free, Vegetarian",2,no,False,4.0
sU1DCO8fxotqac7W9B1quw,True,True,V6X 2X9,"Food, Sushi Bars, Japanese, Restaurants, Asian Fusion",2,no,True,3.0
SkWHn2-K7AeICUakAuZBpg,True,True,V3T 4H4,"Food, Imported Food, Ethnic Food, Restaurants, Vietnamese, Specialty Food",2,free,False,4.5
vSoUsOy5kosJowfGwxjfxA,True,True,V5T 2R7,"Pizza, Restaurants",1,free,True,4.0
3GBS2-N2c7NumwB-ZuxhTg,True,True,V5X 3T6,"Desserts, Buffets, Grocery, Restaurants, Food, Indian",1,free,False,4.0
DO9paPbGXEHh2jkdBLAWyg,True,False,V7M 2H9,"Cafes, Pubs, Bars, Nightlife, Canadian (New), Restaurants",2,free,True,2.5
1ZhLkO-kGKbIVYyo4b7qwQ,True,False,V6H 4G9,"Wineries, Cosmetics & Beauty Supply, Shopping, Japanese, Arts & Entertainment, Beauty & Spas, Wine Tasting Room, Restaurants, Food",2,free,False,4.0
BruO0vY9SwMt0JmnGn0tJw,True,True,V5V 3P6,"Restaurants, Delis, Noodles, Dim Sum, Chinese",1,free,True,4.0
wXDA0Hr51efujG-9jxVA7Q,True,False,V6C 0B9,"Bakeries, Coffee & Tea, Food, Restaurants, Delis, Italian",2,free,False,3.5
tgGYVuUquYW6ctlbMoUlaA,True,True,V5W 2Z9,"Noodles, Vietnamese, Restaurants",1,free,True,4.0
uwrjSvhjyIXCYbAiC8q4nA,True,True,V5J 0A3,"Restaurants, Burgers, American (Traditional), Breakfast & Brunch, Canadian (New)",2,free,True,3.5
Dv5POHzvnK4Yik2znGKarA,True,True,V5C,"Burgers, Food, Italian, Coffee & Tea, Restaurants",1,free,False,4.0
g43Z3c7v7FcBVO-aw0gkVg,True,True,V6M 1Y8,"Taiwanese, Noodles, Restaurants, Chinese",2,free,True,3.0
VcQA3_Ns-CpQwEAA99Kp6g,True,True,V6J 1Z3,"Restaurants, Pakistani, Indian, Nightlife",2,paid,True,3.5
PA774ZeQuRd4BF8tha-9rQ,True,True,V7A 4E7,"Restaurants, Middle Eastern, Lebanese",2,free,True,3.5
T6JonxriNV5XCmZ21KnvGg,True,True,V7M 2J5,"Restaurants, Chocolatiers & Shops, Specialty Food, Food, Bakeries, Ice Cream & Frozen Yogurt, Sandwiches, Coffee & Tea",2,free,True,4.5
K4FoQUln-Rvoy4gGVbHZIQ,True,True,V7L 3V6,"Coffee & Tea, Breakfast & Brunch, Tapas/Small Plates, Restaurants, Cafes, Food, Diners",2,no,False,4.0
dnybLydYkgR1LdUr5Q0DIw,True,True,V5C 2J6,"Specialty Food, Italian, Food, Bars, Restaurants, Wine Bars, Nightlife",2,no,False,3.5
y1BLVJUWINOSMLeDaXqXBQ,True,True,V5V 3N9,"Seafood, Restaurants, Specialty Food, Food, Dim Sum, Chinese, Ethnic Food",2,free,False,3.5
nTcNnwM7uX2fjJFKHtUBcg,True,True,V5Z 1J5,"Fast Food, Burgers, Restaurants",1,no,False,2.5
v3o6vLrUyS4p3bu7dAOqFQ,True,True,V5W 2Z4,"Pizza, Restaurants",1,no,True,2.5
n78f3lS_5OeEaoRHvO3TNA,True,True,V3B 4S4,"Asian Fusion, Restaurants, Barbeque",2,free,True,4.0
kz-M789uRgtZUl2NFPH9rA,True,True,V6X 2C2,"Restaurants, Chinese, Seafood",2,no,False,3.0
7xT754HuxNf3QvLCW66F9w,False,True,V6X 3P8,"American (New), Restaurants, Canadian (New), Italian",3,free,False,3.5
MHmiktXwzeR2pP8Iek1EdA,True,True,V6B 6A2,"Breakfast & Brunch, Coffee & Tea, Grocery, Desserts, Food, Ice Cream & Frozen Yogurt, Restaurants, Bakeries",1,free,True,4.0
1Xq6dTXEoAZbuyrGgLEktQ,True,True,V7E 3K1,"Canadian (New), Cafes, Restaurants, Breakfast & Brunch",2,free,False,3.5
sAnF7AWOHpIbBHkEobsYgQ,True,True,V5H 4P1,"Restaurants, Tapas/Small Plates, Mexican, Gluten-Free",1,free,True,3.0
Dbg9GULVIssU7ZaZbXFu8w,True,True,V3R 9P4,"Restaurants, Chinese",1,free,True,3.5
m03YAzlpWtK1FvZQdVap3Q,True,True,V5N 0A6,"Patisserie/Cake Shop, Cafes, Bakeries, Desserts, Restaurants, Gluten-Free, Food, Coffee & Tea",2,free,True,4.5
prD-JYDNBLnMzxATF7G7Mw,True,True,V6E 3P2,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants",1,free,True,2.5
R5G-LpFh2mLUCAOxbvP0eQ,True,True,V5W 1R7,"Donuts, Chinese, Sandwiches, Food, Burgers, Restaurants, Mexican, Cambodian, Comfort Food, Vietnamese",1,no,False,4.0
s_Wc0w6NA4KzRwEG27SL5Q,True,False,V6B 5S3,"Restaurants, Pizza, Cafes, Italian",2,free,True,3.5
XvyRs_w4NTGitu1mjedmxA,False,False,V6P 4Z7,"Sandwiches, Bars, Pubs, Nightlife, Restaurants",2,no,False,3.5
VHvlre6m3-oUlixGLlOnRA,True,True,V6X 1Y4,"Restaurants, Local Flavor, Food Stands, Food, Street Vendors, Chinese",2,no,False,3.5
hU34Ye0OxBO8-jlysXwDew,True,True,V3H 2N4,"Restaurants, Indian",2,free,True,4.0
nxAKakfJvHyfqKN_b6Di2w,True,True,V3R 4B1,"Restaurants, Thai",2,no,True,4.0
9evu5kUWfWhfCXb9ZLdcoA,True,True,V5X 3J4,"Restaurants, Pizza",2,no,True,2.5
ghvXSkslL_CNAjYHQyauTQ,False,True,V5H 4H3,"Buffets, Restaurants",2,no,False,2.5
pRSQYWdlzbeAWUbBuo4lhg,True,True,V6X 3A6,"Chinese, Asian Fusion, Restaurants",2,no,False,3.5
LxEcw-BCkdZKpHw0lILvYQ,True,True,V6Z 1L2,"Cafes, Mexican, Fast Food, Vegetarian, Vegan, Salad, Restaurants",1,free,True,3.5
ZIHPWLhfrQyrR0rbDzz2wA,True,True,V6J 5K9,"Comfort Food, Restaurants, Soup, Delis, Cafes, Juice Bars & Smoothies, Food",1,free,True,3.5
39EENQDX83JftX0oIo3IPQ,True,True,V6R 1P1,"Sushi Bars, Restaurants",2,free,False,4.0
VnhxRg8COOivKCRBOXLs1Q,True,True,V3B 6J6,"Donuts, Coffee & Tea, Food, Fast Food, Restaurants",1,free,False,2.0
NdEPf2Ls5Ql3_nkwjqKvXA,True,True,V6B 2S2,"American (Traditional), American (New), Canadian (New), Cajun/Creole, Seafood, Restaurants",2,free,False,4.0
QBTEp_AOXDMWyQkggWEJkQ,True,True,V3R 1V9,"Burgers, Food, Local Flavor, Ethnic Food, Specialty Food, Restaurants",2,no,False,4.0
R48t1hTPRt6mok6TNB5FuA,True,True,V3B 8A9,"Restaurants, Chinese, Seafood, Hot Pot",3,no,False,2.5
7WKRQdQdtA0s-FzU6cwEcA,True,True,V5E 1E4,"Vietnamese, Restaurants, Noodles, Asian Fusion",1,free,False,3.0
cH37SRKLy26PvjViLkO-Bg,True,True,V6G 2M1,"Restaurants, Coffee & Tea, Sandwiches, Noodles, Vietnamese, Food",1,no,True,4.0
QVOV7CotvFc59lpTUPo1qQ,True,True,V3B 2P7,"Juice Bars & Smoothies, Food, Restaurants, Salad, Coffee & Tea, Sandwiches, Cafes, Desserts",2,free,True,4.0
zgQcCnXboZXj7psU93c1Vw,True,True,V7M 3K7,"Delis, Restaurants, Pizza, Gluten-Free",1,free,True,4.5
n0cxP5AtElhrAHJ3MWUxzQ,True,True,V5P 2R6,"Restaurants, Seafood, Dim Sum, Chinese",2,no,False,3.5
WbOXTR_4rDBIuxUxyGt8ag,True,True,V3B 6J6,"Vietnamese, Restaurants",1,no,False,3.5
H34zA_gLdKWUqLOyUl-TFw,True,True,V6P,"Japanese, Restaurants, Sushi Bars",2,no,False,4.0
U9C8zUO-MvMQBFGG0Fcafw,True,False,V5L 1J5,"Restaurants, Fast Food, Sandwiches",2,no,True,1.5
BBvuSWwf1H25Jqx3oVK_Cg,True,True,V3L 3B1,"Mexican, Beer Bar, Bars, Nightlife, Seafood, Restaurants",2,free,False,3.5
sUoQzTT7T2Lgj10ql6Hyzw,True,True,V6X,"Restaurants, Chinese, Food Court",1,free,False,3.5
NbiKL6sBNZVCixCPmmQStA,True,True,V3T 2W5,"Food, Sushi Bars, Desserts, Salad, Restaurants, Japanese",2,free,True,4.0
lCp-kUjIyexSjTph6P2L2Q,True,True,V5N 4A6,"Poutineries, Belgian, Restaurants, Fast Food",1,no,True,3.5
0FyWTA1Xn3Isi5BG5uumkw,True,True,V3J 7T9,"Restaurants, Thai",2,no,True,4.0
wUDhTxF_oZMRr6X1-LQCHg,True,True,V6H 2L1,"Modern European, Gluten-Free, Restaurants, Canadian (New), Breakfast & Brunch, Food, Specialty Food",2,free,False,3.5
JUDscfg-5JI-77SpvhE_6Q,True,True,V5K 1Z1,"Restaurants, Japanese",1,no,True,3.0
L9j1w7jPryrC_LUx4H_gQA,True,True,V3H 2A3,"Food Stands, Restaurants, Fish & Chips, Seafood",2,no,False,3.5
Hcw11wj3TMoP5Deg66bJig,True,True,V5V 3R9,"Restaurants, Noodles, Chinese, Taiwanese",2,no,False,3.5
yWT_1TH83o3OFYo-76tG6A,True,True,V6X 4E8,"Korean, Barbeque, Restaurants, Japanese",2,no,False,3.5
l5UAB2jTYgZc-4aC6cKhEQ,True,True,V6B 5J3,"Tapas/Small Plates, Japanese, Restaurants, Sushi Bars, Cabaret, Arts & Entertainment",2,free,True,3.5
iWhmg9jL2e6d6AQ3yZqnng,True,True,V5N 2Z9,"Indian, Restaurants",2,free,True,3.5
SvXq8R1UCCj5qWh0JxjxyQ,True,True,V3K 3P5,"Korean, Restaurants, Chicken Shop, Chicken Wings",2,free,True,4.5
B-7GPb4IDhHrEaxZorACbA,True,True,V0N 1G2,"Specialty Food, Cafes, Restaurants, Chocolatiers & Shops, Food",1,no,False,4.5
5rZKOedzldGFx0LNeWdQ0A,True,True,V6A 1X6,"Asian Fusion, Chinese, Restaurants",2,no,False,4.0
xhkf4qQdOoVNucr2E3v5Sw,True,True,V6G 1E1,"Chinese, Noodles, Restaurants",2,no,True,3.5
c8nGjVtOE-N6lUfjJ5kAcw,True,True,V7V 1J3,"Indian, Vegetarian, Restaurants, Comfort Food, Asian Fusion, Gluten-Free, Vegan",2,free,True,4.0
NPOkjob3PFlNrvZ-GO3fqQ,True,True,V5Z 2V9,"Restaurants, Pizza",2,no,True,4.0
gRaH6Xnvr0fI7JvjrfUz5Q,True,False,V6G 2L7,"Restaurants, Barbeque, Canadian (New)",2,free,True,3.5
HRoGXJ49RRuEEVhxDdFSWg,True,True,V3L 3X4,"Chinese, Restaurants",2,free,True,4.0
lDmbXBvSjgRqXPQQv97NoA,True,True,V3B 0B9,"Juice Bars & Smoothies, Restaurants, Food",2,no,True,3.0
CivqeUy1RQEg1TWlsWolvQ,True,True,V5X 3L6,"Fast Food, Chicken Shop, Restaurants, Chicken Wings",2,free,True,3.5
rfMZbIibBoniXx-3M-t4jQ,True,True,V7M 2J8,"Vietnamese, Restaurants",1,no,False,3.5
YhlJWNEmvviUAQSsKV-X9A,True,True,V3R 4G6,"Restaurants, American (Traditional), Burgers",2,free,False,3.5
yXz4TcZomUZC1JR0OGEEvQ,True,True,V3J 3X4,"Chinese, Noodles, Seafood, Restaurants",2,free,True,2.5
btIEalX5HvHzPTFVx3lzVA,True,True,V6A 2T4,"Ice Cream & Frozen Yogurt, Fish & Chips, Fast Food, Food, Chinese, Restaurants",1,free,True,3.0
wf6nzrwNG86Np8PrAr9E4A,True,True,V6E 3Z3,"Cantonese, Seafood, Chinese, Restaurants, Dim Sum",2,no,False,3.0
iid0VenH7rIp3AWuyQAAHw,True,False,V6G 1C9,"Japanese, Restaurants",2,no,True,4.5
4-AFBKq3noxv1ZzokXZ-6A,True,True,V6E 1W1,"Restaurants, Burgers, Fast Food, American (Traditional)",2,free,False,3.5
x8Motm6zJOV8N308Dr4Wqg,True,True,V3R 3X6,"Middle Eastern, Restaurants",1,no,False,3.5
H4h_nwZW7f2Yj9ONdzGxHQ,True,False,V6B 2J3,"French, Restaurants, Japanese, Korean",3,free,True,4.0
vcgPf-1LtL7rIWbdwDfhYQ,True,True,V5L 3X2,"Restaurants, Pizza",1,no,True,3.0
G6hYoRIyR6j55mmYuG65Ew,True,True,V5H 1Z8,"Indian, Caterers, Pizza, Event Planning & Services, Restaurants, Pakistani, Middle Eastern",2,no,True,3.5
5TMWODbsYAmgFf_aC__2zQ,True,True,V3H 5B9,"Food, Coffee & Tea, Cafes, Beer, Wine & Spirits, Restaurants",2,free,False,3.5
iiTcLc01EHNIWWyVdsCxPA,True,True,V7E 0A4,"Restaurants, Burgers, Barbeque",2,free,True,3.5
E3aJAI-8EEKZNv0fgdiJAg,True,True,V5H 2A9,"Restaurants, Fast Food, Chinese, Food Court",1,no,False,3.0
xTt3wUgffGpcTQEZLyih6w,True,True,V6V 2N5,"Sandwiches, Restaurants, Mediterranean, Donairs, Food",1,no,False,4.0
D6XApSgPhefRLlPpp8yfNw,True,True,V5R 5J9,"Restaurants, Comfort Food, Dim Sum, Soup, Chinese",2,free,False,4.5
pj3EecjmDf-xnwXyfVbZmw,True,True,V7M 2E4,"Comfort Food, Bistros, American (Traditional), Restaurants",2,no,True,4.0
on7KUqEgzazOBfl2wUd1pw,True,True,V6X 2C2,"Japanese, Ramen, Restaurants, Noodles",2,no,False,3.5
z7BKhi0pSm1ttiwdZjg7XQ,True,True,V5Z 2W8,"Japanese, Restaurants, Sushi Bars",2,free,True,4.0
GHgCJXU50wU-YpBiCjpgkw,True,True,V6A 1G4,"Restaurants, Nightlife, American (New), Canadian (New), Music Venues, Arts & Entertainment",1,free,True,3.5
Th8vr2RP68E43TfFOV_ohQ,True,True,V7W 2H1,"Food, American (New), Seafood, Diners, Sandwiches, Canadian (New), Restaurants, Burgers, Breakfast & Brunch, Fish & Chips",2,free,False,4.0
YsLitMbVWy7kSveeGsjfFg,True,True,V6X 1C3,"Chinese, Food, Restaurants",2,no,False,3.5
DvPZ8u6kCaDICjb2cZQYwQ,True,True,V3W 3N2,"Steakhouses, Bars, Seafood, French, Nightlife, Restaurants",3,free,False,3.5
KlaaMtVVHp-klfZyeF4yRw,False,False,V7Y 0A2,"Tapas Bars, Fashion, Tapas/Small Plates, Department Stores, Shopping, Restaurants, American (New), Nightlife, Cocktail Bars, Bars",2,free,False,4.0
xSMuuWeoJ-L0-dh5UMWsmQ,True,True,V6T 0C5,"Mexican, Restaurants",1,free,True,3.5
hLZFaob6JS3zwgHaQtJwhw,True,True,V3M 1A6,"Fish & Chips, Restaurants, Seafood",2,no,True,4.0
V47IJeoDQ734NXA_Pry1ow,True,True,V5N 5E6,"Restaurants, Brazilian",2,free,True,3.0
TNgeEyu4gyK-BGyBs6_rzg,True,True,V5C 2J3,"Restaurants, Sushi Bars, Japanese",2,no,True,3.5
QKdYZM0mlAkks0NmDxjbQQ,True,True,V6A 1S4,"Ethiopian, Restaurants",2,no,True,4.5
l0awZCZwrgvC89zSRxGlxw,True,True,V5E 0A6,"Breakfast & Brunch, Restaurants",2,free,False,3.0
7Vl28tOcVUovG6ztzFXU_w,True,True,V3H 2B9,"Restaurants, Pizza, Italian",2,free,False,4.0
YuUntao3y1NhfQOkpgZqSw,True,True,V3V 4B4,"Indian, Restaurants, Food",2,no,True,4.0
EIvjs4wfODCBR4o3kvKJ9g,True,True,V3L 3C3,"Breakfast & Brunch, Restaurants, Waffles",2,no,True,3.5
ODVekYp74I_Fw9ZdYKrHVw,True,True,V5H 1Z5,"Restaurants, Greek",2,no,True,3.5
t1Q-DxnxjDy-u92bgGoYZQ,True,True,V5C 0B5,"Bars, Nightlife, Steakhouses, Restaurants, Seafood, American (Traditional)",3,free,False,4.0
8uXqvzScA-4wpdv6lRAgaA,True,True,V5L,"Burgers, Restaurants",2,free,False,2.5
p4Ifl07Rg8bAhXlcflxqng,True,True,V6Y 0C2,"Bakeries, Restaurants, Chinese, Food",1,no,False,4.0
2KcGg4og_5ViWNs2WyKIdQ,True,True,V5N 4C3,"Breakfast & Brunch, Chinese, Restaurants",1,no,True,3.5
H-zS8Z3ABQVbJcdQV9hh9Q,True,True,V6X 1J8,"Restaurants, Noodles, Chinese",2,free,False,3.5
avpNEp5pcVZbymdnOrSXPw,True,True,V5T 3G7,"Food, Sandwiches, Cafes, Italian, Restaurants, Coffee & Tea",1,free,True,4.0
